Task_ID,Task_Length_MIPS,Task_Deadline,Data_Upload_Size_MB,Data_Download_Size_MB,VM_ID,VM_MIPS,VM_Memory_GB,VM_Bandwidth_MBps,Resource_Type,Task_Priority,Execution_Time_S,Waiting_Time_S,Completion_Time_S,Energy_Consumption_J,Scheduling_Algorithm,Makespan_S,Response_Time_S,Execution_Cost_$,Degree_of_Imbalance,Storage_Utilization,Path_Load
1352,5795,160.91275123759834,99.00865678259164,48.88817843830895,4,6825,16,100,Cloud,2,14.978584277293283,3.669914885263567,161.5113034269272,2.2239847893896574,SA-ACO,543.1965884866737,55.792486831641604,186.10822882740433,1.3550966031304659,0.8430730230799792,0.7597981871013205
1353,9605,172.19194595130088,19.980423846948995,90.57429001790042,2,6540,4,50,Cloud,3,85.24816431537916,1.8881804667945767,62.21512591852874,1.2544748612648262,SA-ACO,190.00665071141387,22.277482574289085,242.50765535674464,1.805422720324019,0.9491314050868451,0.5245762356510307
1354,8728,163.8347862389518,54.052282789641026,91.12041005135148,23,6465,8,500,Fog,1,59.6211229531674,1.6172357742609667,47.63624466578281,1.7922576127221195,HMFO,277.85179361433325,12.01718068978539,228.9810285944,1.218394318127624,0.7869538416473201,0.5878968106507937
1355,3520,111.52622635544469,80.32023071452659,83.08215115593237,3,7044,8,100,Fog,3,107.2872488403566,2.568318096251873,99.56655977611811,0.38570006262196044,HMFO,312.1865031377231,13.038120209271336,110.94116556432287,1.5356635841610333,0.8082774096693689,0.5798988014881354
1356,9487,61.9223309569067,46.101035657383406,40.6533171604464,4,5089,8,100,Cloud,3,49.72916669562878,20.898515753560048,50.704462516040614,0.5582593778121111,SA-ACO,426.1620407778966,18.938425488203407,207.17246106432452,1.9879407486472913,0.8157281661068748,0.663240516631911
1357,4536,172.1593956239708,49.46798571782644,73.14341941031576,25,7212,4,50,Cloud,1,114.12130814784305,3.4261560066948116,158.67680550347873,2.370808294387208,SA-ACO,437.1513950062946,17.694665164987644,203.51443709276322,1.7070914725577269,0.9612999331995478,0.7676624247204187
1358,5568,150.88930575322493,98.7038005730454,42.55240380161293,18,3847,16,100,Edge,2,94.31316709713228,7.8447919711289025,55.32878866624067,0.18501486924402488,G_SOS,559.5902855614648,20.375258265279108,144.75799180589752,1.44852578917038,0.7287741301587602,0.7459738117616689
1359,5733,196.5370113899933,45.40427427860956,27.09639190269711,12,1357,8,500,Cloud,2,120.55413372046407,19.708475515684047,66.80437704152159,0.24266839217691552,HMFO,607.1036667092893,17.4030491101091,116.39839871946707,1.7598136935901971,0.9270086009919791,0.7707665677220339
1360,817,48.02466759606793,62.38684955691104,37.575751137333754,24,6807,32,50,Cloud,1,147.81515412998607,3.367969882384391,161.58922436255034,1.5732681255992629,G_SOS,97.27395062553126,28.685568759274794,228.11101579748927,1.482658930431358,0.763911861349172,0.56375815542911
1361,2896,60.61962494936991,10.181267764139317,11.741640162125872,1,6505,32,500,Fog,2,137.20203680298337,27.30768745655952,48.927567294933084,0.5945349011502518,HMFO,218.82970014277737,47.10820158768165,183.14569399548742,1.9510697987095766,0.881520147297845,0.6030646042601048
1362,2662,58.123666978670485,85.0099576199747,36.51886335544148,3,5420,16,100,Fog,2,93.06062727847043,14.324525340043472,160.98936426799958,0.9517418251873112,HMFO,265.5043711074061,6.49484195443328,204.761822428516,1.3879452390275318,0.7835826221299685,0.5826436427012545
1363,3245,162.65715817184062,66.57596465305663,48.7705106398113,4,1750,16,500,Edge,3,135.12670483711645,28.891724710165093,49.61748830047851,1.2566111318824216,G_SOS,46.84741163950813,15.475449676558574,168.67066573984687,1.4559870249469635,0.8106267145102155,0.6637745554832295
1364,2091,53.64331336102127,43.38190977196729,95.77068500417884,6,4250,4,100,Edge,2,31.4325737996726,5.775322158548245,165.4479341382635,1.6145406618914875,G_SOS,314.4409751066435,44.15922990045505,133.35367955213314,1.7509959328243387,0.7250757996965085,0.7013522805509989
1365,6683,31.9987693681951,6.536106295679376,34.77400569086437,17,5351,8,500,Edge,3,16.024921969072803,0.9187316171820159,67.41091401086437,0.922250691704164,G_SOS,275.5247099208882,13.188416886669447,139.05226403055624,1.8362346972413033,0.7575660856021578,0.6246146240638356
1366,4430,199.74094518541315,61.20853795638287,90.73308622452446,8,7562,32,500,Cloud,1,84.63865498650601,17.708442241694275,55.62870759224733,1.5022847603682195,G_SOS,385.80829286076744,45.7731195990411,180.22398634601606,1.661177503914458,0.7996308204331518,0.592322738246833
1367,1812,24.467098060126844,6.202493705995408,26.74153620323222,18,3258,16,200,Cloud,1,146.41176865944047,9.862151617591016,93.73631221730719,1.1749852795498819,G_SOS,104.32014685409939,33.314526132526396,135.18164136961326,1.4314188631251354,0.8296325548297427,0.6895788935554976
1368,9977,170.34393082859583,5.114343321356701,23.142045287128695,16,1910,4,100,Fog,3,109.36310264186703,17.17171626369392,75.92187804829231,0.33499021777624854,G_SOS,312.0632205189038,53.488819641123946,159.80134502755834,1.6584716442633274,0.7407161743139934,0.6495023828966722
1369,4811,85.7660314791175,63.52936340418869,54.30456836105567,21,4810,16,200,Cloud,3,52.71993650170837,14.209505121562081,48.28869836131023,2.614669410802243,G_SOS,433.489367441984,5.5587989006544385,111.16064279781283,1.3753194839427818,0.9169887603639567,0.7486160964620566
1370,7814,171.49078275640676,22.956621396782655,68.88858008325357,6,1583,32,200,Cloud,1,103.6279893929954,13.714685011724425,70.82837668474228,0.9159611192952278,G_SOS,570.1257087921058,48.13961000348686,249.32573198639085,1.2459402294705213,0.8732441678595313,0.5161830544246667
1371,2883,119.8316884180061,23.229317223219052,9.211563826216736,24,4438,8,50,Cloud,2,15.58707983465823,25.535329029125148,132.6828416316061,1.8671824718271939,G_SOS,545.3915120758745,36.47159938700945,192.50250649041223,1.935732314982265,0.7715820519681535,0.7208216463197193
1372,3739,182.2936213075448,67.06079875411065,26.001257179485588,19,1576,4,50,Cloud,2,75.88674689246788,5.755020118764397,152.26360528495,1.7524206242884657,SA-ACO,306.01504931682973,30.788323430216025,121.90849029801504,1.5849110672750717,0.8792711515766338,0.7078288807476133
1373,2639,186.7147375546328,10.101232854240557,48.28994831762506,25,7309,32,500,Cloud,2,43.21579567786606,14.989047438239115,150.4257022047885,0.677583668814024,G_SOS,295.87056767791864,13.014581723939484,119.51624867842857,1.5842060594360894,0.6025368210823263,0.7600099871140652
1374,2204,21.63767263053968,34.77352834008285,36.44541191840224,21,7357,8,100,Cloud,3,16.887741218712364,12.480127847846907,139.87484598608117,0.1868786942481621,SA-ACO,62.80649624275739,17.873477186050778,172.49270755065967,1.7958260857288617,0.8255502841639125,0.7534843645745507
1375,7424,33.57419167870189,19.19603070349181,72.69900253809058,8,3576,8,50,Cloud,3,44.98745329886596,20.213082635319537,15.896800160056587,2.5851011029547535,SA-ACO,92.71074341973677,48.23164764533632,103.71485455553679,1.6480246956200144,0.7996598236061699,0.5450916006109302
1376,862,65.06457132275398,60.11675513067072,53.5602566239251,4,2871,8,200,Edge,1,111.14446038588756,1.503980001550368,85.38965127514233,1.5433005808840743,HMFO,615.5330600090541,13.195487497761752,161.80558352357752,1.563429506397638,0.7955171805662451,0.6923985479823132
1377,3104,140.4767749454303,67.86768969910261,20.234115032370518,9,2152,32,100,Fog,2,87.1664295173465,15.882613259052139,42.8804093091687,1.3019557927828713,SA-ACO,571.4892811933745,34.004084262959864,241.73732646676737,1.8356846810471563,0.8293435127939495,0.6812420788790486
1378,4786,179.8889953720711,73.50790609190913,89.9742110349336,8,7146,32,500,Edge,1,13.280885760243706,14.356219695895136,27.123511270815328,2.312440493590912,G_SOS,51.959717158778716,16.419632948789072,223.50396266651336,1.5800198405819288,0.9049275046636804,0.7083221539210384
1379,4238,102.7895512329133,29.246965607263714,32.82603917091916,21,5990,8,500,Cloud,3,67.36328544155944,29.207418341563415,136.4205379586209,0.1961608729801238,G_SOS,622.3332082868025,31.90995037452041,239.49387080965215,1.9301846740412374,0.6175069832537173,0.794383014770063
1380,2969,129.25516092936778,13.478726405475479,74.45745535162023,19,2783,4,50,Cloud,2,115.30395463470285,22.67465447399122,145.92417862021395,2.319124322783289,G_SOS,444.3880708133852,19.01072027805299,116.66697731084979,1.444986657157158,0.6565565996448574,0.5328283603675981
1381,5295,53.929973503201005,12.474947409480293,79.09199901501394,1,2093,8,50,Cloud,3,143.64465709886917,4.649358561321042,149.41174672608378,1.2858519437837979,SA-ACO,568.8704572971648,24.31113795283086,155.62156163743657,1.226874730591861,0.6036486277636474,0.6887693802948216
1382,6650,164.89403009870335,45.48439710281876,96.4999815243297,21,3099,4,50,Fog,3,132.4100599202648,15.27643316717407,161.9012812349135,1.6997087454289657,SA-ACO,370.67269073028,49.13443128357556,183.2496239032086,1.3193480541247018,0.6903542881225788,0.6790695884684153
1383,1056,194.11906004362456,94.85521886095793,52.35820931978963,21,5532,4,500,Edge,1,10.21276517219615,23.512107667384647,112.35795150530292,2.282073797584971,SA-ACO,137.71466258342883,7.041453067548742,208.0403255570204,1.8553340623089638,0.9715085207537226,0.5022402466429217
1384,9517,68.34780792462755,25.684258253467338,63.504373969121055,4,6117,8,200,Cloud,3,40.618279583754855,15.737080965467882,179.6914169678609,1.6857507168677268,SA-ACO,274.26151176889766,55.836393194567115,158.86828398819245,1.9409677705390747,0.7419113283150539,0.6975952249628327
1385,3308,109.06867128809834,29.390452127447187,36.81324788055571,10,3141,4,50,Edge,2,39.08316379386399,10.701023104725927,94.81423565145379,0.2791394480383819,SA-ACO,335.9192493624892,22.566003903541382,147.84255834736172,1.2600649130840815,0.8191827355427594,0.6491475579456782
1386,5650,35.500899891147284,14.584436200056599,69.42703287414632,8,7730,32,500,Fog,1,67.83324820388395,11.29966129435579,160.77733481532334,2.2129425845661843,G_SOS,537.0898380218607,37.78230558097464,145.75970456881961,1.9269653462423997,0.9762392176365754,0.7318973419440352
1387,8061,120.64459816333431,62.529176019923376,49.02143115730038,3,7746,4,100,Cloud,2,100.40563903592772,11.01011837615747,33.63522620899194,2.3803907385906777,SA-ACO,576.002497939279,17.196493084133614,218.41817753233,1.9549444082749305,0.8383646416171692,0.7265712254690092
1388,3219,110.5010195324025,69.58792302498162,46.57697464882011,12,3133,8,500,Fog,3,31.42966852337678,0.598634273688915,39.572377598245644,1.4394901583118613,HMFO,528.8418376683269,24.73043291694846,157.27316568484736,1.8034636343145862,0.6650136964351725,0.5130968363677719
1389,7006,45.99856714791397,66.07846477527221,86.26941526603002,9,1517,4,100,Fog,2,138.19501716076388,21.91788438503052,112.40765835473712,1.3732722783197489,G_SOS,353.5406050572384,30.281593563133214,102.44691640761091,1.808870399879962,0.9059189021666418,0.7341235318920221
1390,4241,99.57191836125351,86.80737308925421,9.766040132375423,3,1741,16,100,Cloud,3,118.7963680750014,18.326512772997496,35.48223736708676,0.8305841229430597,G_SOS,477.3703575552423,42.88106554215741,215.53230645924498,1.2012256838127258,0.8097376993837315,0.769161499648104
1391,4498,80.13883737558139,51.21045432747682,88.7864306440275,4,7120,4,200,Cloud,2,68.70647122587005,8.060325663987948,27.424605298478383,1.9680719965502942,G_SOS,233.63078530504592,53.01995974590457,124.20025604962089,1.378163769723984,0.9782362316023565,0.689601749312999
1392,2903,113.92955755493408,17.773418872871122,85.94663459371291,6,3477,16,50,Fog,2,91.75908667838688,18.90070119781557,47.35066431403662,2.6577666905684754,SA-ACO,691.9247319979897,52.637118877408234,194.23167080079588,1.3717000583861105,0.8869254801607404,0.7607628647008737
1393,9280,125.41778037718386,32.4934874169192,53.104794088369964,9,5958,16,100,Fog,3,85.85228073954156,9.26188143173778,144.94358269813077,2.002309348508454,SA-ACO,149.35219824199226,23.5354950651262,104.41973118741551,1.665193315992288,0.9780296079191177,0.5624418500771181
1394,794,21.529204149297712,67.93084747502843,51.569271149534686,2,7137,32,50,Cloud,3,91.51220779479078,7.3014405088429974,168.03057088222118,2.3368421781274673,HMFO,517.0248981312056,9.879161821945477,158.04784845031003,1.7255423225535385,0.9384971792902439,0.7703081604326183
1395,5843,156.98107693091995,63.24658750544819,39.37169996337157,2,3876,16,500,Edge,1,130.4161355249396,22.23458663984812,70.02210820268814,2.528621369546855,G_SOS,140.5640403431549,55.87602524791401,168.38981834471986,1.9213371282804246,0.6692139149992717,0.7807658564628931
1396,1636,148.34257253511333,55.445297325581436,99.44651020976477,18,1042,4,50,Cloud,1,38.01674952309427,24.27328829466078,175.83471367907242,0.7558181604655588,G_SOS,223.93338572083675,6.688295884961302,245.96239952999863,1.5903955648241879,0.8842663353536514,0.5854428443362877
1397,2564,85.93154951717399,69.88161977542528,15.561086611614916,21,6943,4,500,Cloud,2,105.71995561461941,18.77125875556655,148.5758269444308,1.2661025689395595,HMFO,533.7226862575606,53.45855440751612,113.22552200256207,1.600819051071131,0.7892780234912438,0.6036100047076061
1398,7509,29.528468402387286,65.55213078546345,61.07044738471767,22,6829,16,100,Cloud,2,24.984592019248062,23.524398809936365,52.30777324387738,1.364282884061695,G_SOS,520.6746013523637,6.420241629217086,212.72742720341495,1.243411987067409,0.6493131018468996,0.7132726582385123
1399,5043,155.88785716130906,88.72586449917041,69.75975106067962,3,4441,8,200,Edge,3,74.28295647046613,10.971003423761715,111.70897483285262,1.7208110581551304,SA-ACO,120.42550509078362,58.7141340267102,244.7127044870766,1.9979478928980616,0.8157743697930041,0.6008206008930621
1400,1507,191.93152888606383,60.671555860438176,93.76135078060972,3,1403,8,100,Fog,1,99.0174416527907,2.15411374047634,176.99591340922194,0.24262815187419967,SA-ACO,487.1952948290365,5.613101911008025,141.53638200988723,1.9564761996191988,0.6356006124893977,0.7968504031572285
1401,5945,63.22728728396255,78.96712907655287,79.11933220139234,18,2326,32,500,Fog,3,11.750232560549803,18.146568246864614,155.04965911596514,1.806380795965693,SA-ACO,172.94145060276816,5.934956541404603,133.84775570516632,1.2575803341622827,0.8895647435869032,0.586458836370195
1402,5852,78.23443047266682,28.627179816814447,66.16548426709696,6,6301,32,100,Edge,2,25.129276961028033,7.679287472686056,74.95424866029177,0.35671230181195546,HMFO,682.1005689741995,32.97912176807044,242.81027592631713,1.6461583076587172,0.7372722239235681,0.5086617991114999
1403,9939,53.08632010672669,69.42734553596146,16.097170097151654,1,3216,32,200,Fog,1,22.77734771946812,23.324380393405313,65.54328430176116,2.439052684713716,SA-ACO,437.2202482457076,41.67234130602344,173.4338035860677,1.4782650295490478,0.9073953964007535,0.7452887219180854
1404,1935,123.84850220207115,90.7084412463542,40.5046840989894,25,7346,32,50,Cloud,2,62.456965064160265,10.743226654041258,150.1769344610914,2.8927637644115043,SA-ACO,40.303379339559186,24.40296797794156,223.3882619846596,1.542667774215016,0.8592654239064333,0.51298912326499
1405,1071,47.87145103654189,41.64457115048416,18.189956042058597,15,7849,16,500,Fog,1,97.08125396298269,20.12019116824241,105.61225746070917,0.9403011170978034,HMFO,175.99691287314658,38.32432422451603,219.1945253554308,1.721344146629853,0.933778480406362,0.7922779356467928
1406,2882,84.1149098230483,79.01489779717143,88.7152095842238,11,7686,16,50,Fog,1,149.43510426518904,16.58598351262558,41.96801502958433,1.5691838619517307,SA-ACO,189.99883829938102,51.5221387105971,148.90029790442853,1.5357700102051361,0.6706326843981095,0.6799867892819169
1407,9937,145.46234250816735,73.85498361356636,76.21400977854609,10,3149,8,200,Cloud,3,45.571043947840344,24.524543643471223,69.0923721333289,2.487243880519628,SA-ACO,201.57894955197952,48.75713752529841,128.12098598137229,1.596464673185123,0.8451386238671343,0.6317908536748923
1408,5584,120.82087694168271,10.654988702823136,76.96599474573678,4,6695,32,100,Cloud,2,29.034334408822524,24.969162651457363,124.19914126666917,1.0124966175371783,HMFO,406.7956147236053,53.624333682948595,205.4334949518996,1.4184500349808369,0.9282729641362901,0.719773438664965
1409,777,89.56326157902835,60.24328941428687,66.9643691884867,14,3393,8,200,Fog,2,68.06677077426663,2.048932109366942,40.2712158829851,0.5575553107115595,G_SOS,174.11164854974385,13.753935717068835,175.1954697395248,1.2659020436725053,0.6865706081418873,0.7147511028486435
1410,7559,95.64492832535754,17.367988174076224,53.16913600898742,2,3650,16,500,Cloud,2,30.43656057358389,8.853469732282967,130.28817422211384,2.243281318735435,G_SOS,311.2683561906645,17.355008152382,173.57490533676707,1.8041311784617942,0.8976215710734298,0.6165572428640558
1411,2387,121.17995887218132,96.89532136190616,19.24725064903223,13,5537,8,500,Cloud,1,13.436235963780025,26.126374127863762,132.1382456421523,2.1252487013517842,SA-ACO,152.7411285387609,37.32423193014874,181.93096598396306,1.502708851303204,0.7082424062120851,0.5641822413571111
1412,1765,21.055651019689034,82.08371275656233,36.32101423697992,16,5345,4,100,Fog,2,88.95426825836424,12.119688892302474,59.673148568620924,1.7528418359492963,G_SOS,479.4894215722363,44.801816602814206,103.84787198093416,1.9092789619332353,0.9098930460224584,0.7534741543756458
1413,7991,34.131776321649774,15.42376111847641,18.007000285304603,12,1877,16,500,Edge,3,133.14015185162708,15.446080302927708,80.67504435224441,2.838866706758294,HMFO,414.4838111296906,10.904958765549749,100.76014582564464,1.9559845912840186,0.7958985936893088,0.7765926290029175
1414,1540,178.6264521973421,16.56643977652945,73.8667485709726,22,2886,8,200,Cloud,1,130.51901471689672,5.500313610536324,169.34935965425896,2.869854680052275,HMFO,454.1981345733456,14.659802331209528,147.11755964704918,1.2706726381563582,0.8531377979234603,0.7984582641337012
1415,9609,34.01821803643234,61.4750162166988,20.221733722090477,5,2303,16,500,Cloud,2,24.110400194600487,16.58058803062315,138.61400498946898,2.598493348105009,G_SOS,678.424326380456,55.76120027607188,148.5528142712337,1.7474927755111502,0.7404605347796771,0.6089732330292372
1416,8573,147.2246473178909,37.76447154645241,71.70078726631013,19,2740,16,50,Fog,1,30.64676814170418,7.938447961255598,144.98875816842667,0.949758247713921,SA-ACO,302.33788634105156,6.421105192850071,207.80972219157928,1.8561029403085738,0.9138299001924801,0.6730777441623785
1417,9577,185.60686953962946,8.316056611945381,70.76426201161095,3,2112,16,200,Fog,1,78.7569390421723,24.87700734096071,100.18375631244041,0.7535611991817445,HMFO,180.64287825091506,27.098621055416885,148.8499091089824,1.7176304568606202,0.646802189762088,0.7943158790621754
1418,3252,68.7230487743116,56.455943244140045,48.633925504172446,21,4876,4,200,Edge,2,61.48031281938176,6.0073414370762706,50.16808859038942,2.5236480134520876,G_SOS,699.1863369927032,16.597069836479935,153.93294446020636,1.4629530425018251,0.6735105968171472,0.6237408976316698
1419,8713,86.68845867071256,41.845284470155455,17.84672214121497,20,7040,8,500,Fog,2,108.43043598754656,10.795656206735707,112.5572255817798,1.988946584911073,HMFO,76.445693045742,47.5877296607268,182.43188561849095,1.4276184088784034,0.6341569836961239,0.7371460676550166
1420,5069,122.40585305204893,14.602266775315552,34.90607848273349,21,7814,32,100,Fog,3,79.29174002966853,2.852219472156454,142.3972078747504,1.2487654881242998,SA-ACO,574.4512839101777,52.497210103332755,188.74134458523758,1.5698011492649282,0.9608422189533984,0.7819268798537649
1421,6853,178.70761453494524,81.18243726431835,35.40884536217739,2,2898,8,100,Edge,2,12.8165450162244,17.639462496767308,15.640738599266392,1.288293782045031,G_SOS,145.36091360803377,18.584466442326946,149.9938324975442,1.4071832204820443,0.7771896019132042,0.5556381593990914
1422,2853,189.54300570687562,91.93229270148657,71.53658764861288,17,7118,8,100,Cloud,1,49.83898495912058,28.259161931105822,33.773081788809094,2.5746633303766897,HMFO,478.08782493379437,37.44356550353197,183.71579665564866,1.9165823607262518,0.7814474041406059,0.7173690555099943
1423,7937,153.12138466002824,76.87642373134236,15.80558684430381,21,1247,8,500,Cloud,2,136.20886189685132,5.194677416889224,93.25852910008294,0.5734170633494248,SA-ACO,351.65311289900944,51.37651091746571,192.6728183965128,1.239228420461123,0.714566142254341,0.7108759266725726
1424,5299,35.59155695384493,83.13011945154635,83.76152139052863,11,7795,32,500,Fog,2,81.61123576240487,0.5921150851104595,87.13736432813879,2.8375228884091093,HMFO,593.434922984584,37.917811261661534,139.18671566309385,1.290139464562334,0.7784870762199375,0.6166872337332199
1425,1186,140.44774799627316,25.56660389028115,77.29569256766183,1,4260,16,500,Cloud,2,121.71282523844225,12.673894031760247,177.07670255617265,1.9363243511837462,SA-ACO,521.9823086056579,38.03868282899075,135.3618399990553,1.6852101237060357,0.6893358178777137,0.7942995736787635
1426,8976,93.85466993707917,30.039430337267095,22.69915722655602,19,7234,4,200,Cloud,3,66.32145389876982,22.452454822317492,30.2052285985418,2.3949374267858308,SA-ACO,152.08636381376039,27.707513358623334,233.56512596782844,1.726669595013597,0.9616251132067875,0.7600506372450101
1427,5311,104.72617990839109,24.810116328422836,73.3206162689945,8,1567,32,200,Cloud,1,104.77491069847346,29.253019291554406,68.40824982054902,1.1755130078219453,HMFO,478.3921888407191,40.9162601776629,197.11750143052473,1.7888268938927117,0.7001124863783652,0.7982818462209907
1428,9454,28.846710262131868,77.68102597972857,68.50875223944307,11,4809,32,500,Fog,3,33.6604504131743,1.538372026914675,149.4932205451202,1.8019994447502987,SA-ACO,181.7142301325472,57.818392222418375,146.66097682725288,1.4204692652052975,0.9516699853317808,0.665022364700465
1429,5846,54.39118508234447,95.05212249877722,76.07147601053799,8,6965,16,100,Edge,2,113.11465741103568,23.578856611784882,116.05055295000008,2.2749724324880214,G_SOS,150.05702228980454,21.47953343378123,182.6152737440143,1.435544564379636,0.7854907182845504,0.5666467625730179
1430,5543,162.2924493560566,73.09953463972074,22.948212767625975,25,6958,8,50,Cloud,2,120.12134649835419,11.060222179685933,107.66638280346764,1.3618769194027376,SA-ACO,93.68482242638021,16.032893588939416,206.11102384189257,1.5309226579267856,0.7661277605442955,0.5837998667863773
1431,2928,101.71258994861476,88.73934266355782,19.971080604864518,17,2188,16,100,Fog,3,22.619636276232367,4.61194492365976,137.29817136633136,1.515015390658099,G_SOS,113.2402949612805,57.697605384114915,103.3943876515998,1.3875893900195164,0.9054519705102314,0.7374605900847505
1432,5626,74.2992034936068,65.6764140139014,27.46597866266165,20,3595,8,200,Cloud,3,35.663504027461094,5.769154701166874,21.597196741696376,1.7880315037059786,HMFO,503.9668147549513,8.309653879240628,237.97486844400368,1.5017814238216969,0.7879559681537016,0.608483028893366
1433,8720,89.12343331369247,41.82769055308591,39.75781179915269,6,2353,16,200,Fog,1,74.80449830253039,27.71651287491248,171.33613023059186,0.2838802737013617,SA-ACO,694.7845153523211,51.19502539261369,207.5846227237845,1.7575350342120153,0.7014229273999163,0.5644882713262215
1434,9598,173.79191239862243,45.447353418378995,80.39817319840111,7,4612,32,100,Fog,2,99.24114309706842,24.280726048900302,46.558551647161366,2.603240911938156,SA-ACO,485.374520991762,55.03877236876341,158.83812080920015,1.5988860007056487,0.7653503171778929,0.7765658734852533
1435,8313,154.81982313289225,12.15553605590346,75.10277406049075,21,7223,32,100,Edge,2,99.24878684047803,9.351872310093803,28.50319192243877,2.613366013682364,HMFO,507.00527215119286,17.06858303378271,239.8394117430406,1.9732879871205602,0.7670634055603797,0.602290598223123
1436,3856,69.0167714925949,7.988433548372478,92.91790126646065,13,6029,8,200,Cloud,2,103.54841728059932,28.205707963456874,70.92734029944913,0.9161112511402543,HMFO,556.1538738359674,28.414009141879045,108.37716494814603,1.6636760983688337,0.7121625616351452,0.5244879804592946
1437,9207,41.150331238227196,71.07018239796236,10.569808114368467,7,1980,32,200,Cloud,3,110.01813457995796,3.1575991768971567,130.88877838455477,2.65148535663938,HMFO,626.5255259656936,11.766565903210626,213.12724104338918,1.462884870159037,0.7597495848408722,0.6699624712195533
1438,7766,65.35967989593291,46.65074474106216,6.097846696347632,11,5965,4,500,Cloud,2,80.80732928092233,9.676093296989453,53.19473652363547,2.2610649422103775,SA-ACO,215.23708774277577,25.183179919750934,178.94316040047215,1.3454450264505828,0.6456440458444137,0.6650665134421356
1439,7040,185.73616118985206,57.4604314651898,71.41818882157591,10,1168,4,50,Fog,1,90.47976849519127,19.587635071991663,23.227104126444836,1.5012550827758335,G_SOS,438.20924316148677,30.152740776075365,199.71842205804705,1.3758920352372004,0.9572602101426836,0.6266957529091053
1440,538,124.68599081295596,57.977818524129546,31.53231210044574,8,4164,16,500,Edge,2,11.176858733161644,29.9825722935952,24.473119672649922,1.1085156717114542,HMFO,181.41365326843706,33.0262580394525,170.70860265911125,1.212846820836181,0.843193403156489,0.6339203320258199
1441,3842,116.02643757406092,31.350702266663635,36.737495075712665,10,3671,16,500,Edge,1,33.32409874791308,13.969251512711308,57.33520831668686,1.2581988687349313,SA-ACO,385.9720401764373,11.73526916656941,122.08461493006732,1.5537122061294348,0.673411797797697,0.5659284363296129
1442,9578,127.35084794464308,50.20978852880162,56.94619246187866,22,1378,4,100,Cloud,2,79.79896589328845,24.321446652606923,37.32018616616586,1.6498148547506801,HMFO,176.13856701769853,27.19907444810161,139.1189170344127,1.9680113420523895,0.899977920501007,0.5887474747063881
1443,3344,85.88508783437274,49.722221058431714,14.729246697045859,11,6328,8,100,Edge,2,114.38302812984985,27.47597677398471,76.45146322946908,1.2963100354856147,SA-ACO,80.37152639058269,39.38295984922741,169.456542837989,1.8218428685904664,0.7012204991526344,0.6459683601233838
1444,1598,165.2792636575123,41.900586016646415,66.05596957206473,20,2932,4,50,Cloud,2,123.24948600327585,0.28885271493767517,43.55705886816057,1.3186911399165413,G_SOS,96.44436237409082,32.507847447544734,237.82603956615722,1.4405554984566575,0.8265807477839521,0.791638064364025
1445,7527,114.19152487404496,82.9641614231017,35.88900739195927,17,7021,16,500,Cloud,2,112.05211689127727,8.668221855660876,71.81186571787592,0.6890577835082854,SA-ACO,684.3121863309129,51.2780731303669,110.24837433574298,1.8390187336500088,0.9474789693267313,0.7940377277724954
1446,2323,41.0146224983832,47.86058035032161,65.1079368085942,11,1193,32,500,Edge,1,78.09638125992934,3.0107925908536703,88.34037658356702,2.152654814952953,G_SOS,41.98397022634641,57.30890575402278,115.70632024303106,1.9454115021456895,0.8908036922026616,0.5261572571625861
1447,3655,43.23172246923133,62.34622982806884,84.23065674197166,16,1263,16,200,Cloud,3,49.37885669856142,23.28180747129359,137.51896936135574,1.8678155615566552,SA-ACO,494.8892263177589,49.92696714849004,122.90631437686004,1.73815570427342,0.6463701550601698,0.7719109025718859
1448,3593,116.6346463704713,90.07441143617848,21.25557666705582,5,6366,8,200,Cloud,2,72.2602624338115,17.01151280681532,52.52092193390655,2.976514312362706,SA-ACO,625.3975928720209,7.60599925067639,194.81811685986665,1.609443950282589,0.8074070931370549,0.6320365967691973
1449,6158,188.58263925275105,87.29219417159763,93.43294382687942,10,6749,32,50,Cloud,2,11.301285732607656,2.8667983125176253,93.38552269681679,0.5096081921871636,SA-ACO,298.6318650701275,16.807001087001254,154.94576058569328,1.3086945469383569,0.8689153611589278,0.6377392772342402
1450,4278,75.50338190171578,89.59010935902069,55.41537340093216,20,2471,16,100,Cloud,3,93.71432385565555,12.621731253450411,149.53360676435332,0.4298412113315605,SA-ACO,506.77202634528066,9.818402600102727,122.38659087964018,1.2637329297359285,0.6767672427724337,0.6077904049354232
1451,3396,176.5174103946593,30.650474664176325,92.678137691527,5,3015,32,200,Cloud,3,20.439366575394608,15.419081165877497,177.7522362753226,1.5962036674938211,SA-ACO,268.96338707581015,28.860772102732763,118.29474562756218,1.3751390231240135,0.6382061909071434,0.7638182823302901
1452,1488,157.5372055841983,8.323336389265968,24.734357809168923,20,6859,16,50,Edge,1,30.354613282319697,20.932543289155962,106.955518065928,0.540773214179215,SA-ACO,388.174731784087,44.80902286938505,201.12408689093158,1.7306594793942587,0.6562491546387172,0.6371546913325035
1453,4616,64.60623972324323,29.801345990056276,62.43345313740257,9,5616,32,500,Cloud,2,97.63672686331681,23.384527070493053,86.33286060181824,1.8708013380933777,HMFO,657.432635587803,6.779551825025114,169.38860973813541,1.3237937614275492,0.9660217458725389,0.5017027717511455
